accd,accddescr,amtcr,amtdr,branchid,branchname,cheqdt,cheqno,co,idn,narr,p_r,runbal,subcode,subdescr,tt,type,vrdt,vrno,datefrom,dateto,accyear
62,CLIENTS,0.0,1029732.09,HO,Branch [HO],1899-12-31T18:30:00Z,,02,306561,Obligation For: 2425766M [Equities] Trade Date 28/11/24,,4504054.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-11-28T18:30:00Z,V425766,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,3499501.32,HO,Branch [HO],1899-12-31T18:30:00Z,,02,308785,Obligation For: 2425767M [Equities] Trade Date 29/11/24,,1004553.33,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-01T18:30:00Z,V425767,01-04-2024,28-01-2025,2425
62,CLIENTS,3476227.48,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,313080,Obligation For: 2425770M [Equities] Trade Date 04/12/24,,4480780.81,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-04T18:30:00Z,V425770,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,1485960.33,HO,Branch [HO],1899-12-31T18:30:00Z,,02,317983,Obligation For: 2425774M [Equities] Trade Date 10/12/24,,2994820.48,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-10T18:30:00Z,V425774,01-04-2024,28-01-2025,2425
62,CLIENTS,34548.25,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,324743,Obligation For: 2425780V [Equities] Trade Date 18/12/24,,3029368.73,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-18T18:30:00Z,V425780,01-04-2024,28-01-2025,2425
62,CLIENTS,351371.86,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,328316,Obligation For: 2425782M [Equities] Trade Date 20/12/24,,3380740.59,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-22T18:30:00Z,V425782,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,376181.64,HO,Branch [HO],1899-12-31T18:30:00Z,,02,326831,Obligation For: 2425783M [Equities] Trade Date 23/12/24,,3004558.95,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2024-12-23T18:30:00Z,V425783,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,3004558.95,HO,Branch [HO],2025-01-02T18:30:00Z,R,02,10500,,P,0.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,XC,C,2025-01-02T18:30:00Z,P/00030,01-04-2024,28-01-2025,2425
62,CLIENTS,3000000.0,0.0,HO,Branch [HO],2025-01-05T18:30:00Z,RTGS,02,10604,,R,3000000.0,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,BC,C,2025-01-05T18:30:00Z,R/00021,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,358180.82,HO,Branch [HO],1899-12-31T18:30:00Z,,02,339652,Obligation For: 2425794V [Equities] Trade Date 08/01/25,,2641819.18,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-08T18:30:00Z,V425794,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,300000.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,340367,"Inter Segment Balance Transfer From BSE  To  NFO 
Of Client",,2341819.18,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,IE,J,2025-01-09T18:30:00Z,IE00004,01-04-2024,28-01-2025,2425
62,CLIENTS,1375969.37,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,341850,Obligation For: 2425796M [Equities] Trade Date 10/01/25,,3717788.55,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-12T18:30:00Z,V425796,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,764193.78,HO,Branch [HO],1899-12-31T18:30:00Z,,02,342926,Obligation For: 2425797M [Equities] Trade Date 13/01/25,,2953594.77,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-13T18:30:00Z,V425797,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,380869.66,HO,Branch [HO],1899-12-31T18:30:00Z,,02,344646,Obligation For: 2425799M [Equities] Trade Date 15/01/25,,2572725.11,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-15T18:30:00Z,V425799,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,301821.42,HO,Branch [HO],1899-12-31T18:30:00Z,,02,344898,Obligation For: 2425799V [Equities] Trade Date 15/01/25,,2270903.69,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-15T18:30:00Z,V425799,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,374701.04,HO,Branch [HO],1899-12-31T18:30:00Z,,02,345905,Obligation For: 2425800M [Equities] Trade Date 16/01/25,,1896202.65,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-16T18:30:00Z,V425800,01-04-2024,28-01-2025,2425
62,CLIENTS,350045.96,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,347350,Obligation For: 2425801M [Equities] Trade Date 17/01/25,,2246248.61,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-19T18:30:00Z,V425801,01-04-2024,28-01-2025,2425
62,CLIENTS,660690.33,0.0,HO,Branch [HO],1899-12-31T18:30:00Z,,02,347574,Obligation For: 2425801V [Equities] Trade Date 17/01/25,,2906938.94,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-19T18:30:00Z,V425801,01-04-2024,28-01-2025,2425
62,CLIENTS,0.0,365491.41,HO,Branch [HO],1899-12-31T18:30:00Z,,02,351598,Obligation For: 2425806M [Equities] Trade Date 24/01/25,,2541447.53,CK00000005,KEYNOTE FINANCIAL SERVICES LTD,VL,J,2025-01-26T18:30:00Z,V425806,01-04-2024,28-01-2025,2425
